town,year,crash_type,total_crashes,fatal_crashes,injury_or_fatal_crashes
Prospect,2021,Vehicle/vehicle,142,0,46
Prospect,2022,Cyclist/vehicle,2,0,2
Prospect,2022,Vehicle/vehicle,162,1,39
Prospect,2023,Pedestrian/vehicle,4,0,3
Prospect,2023,Vehicle/vehicle,143,0,34
Prospect,2024,Pedestrian/vehicle,1,0,1
Prospect,2024,Vehicle/vehicle,144,0,41
Prospect,2025,Vehicle/vehicle,141,2,42
Putnam,2015,Cyclist/vehicle,1,0,1
Putnam,2015,Vehicle/vehicle,195,2,51
Putnam,2016,Pedestrian/vehicle,1,0,1
Putnam,2016,Vehicle/vehicle,248,0,56
Putnam,2017,Cyclist/vehicle,1,0,1
Putnam,2017,Pedestrian/vehicle,2,0,1
Putnam,2017,Vehicle/vehicle,204,3,42
Putnam,2018,Cyclist/vehicle,1,0,1
Putnam,2018,Pedestrian/vehicle,4,0,2
Putnam,2018,Vehicle/vehicle,210,0,41
Putnam,2019,Cyclist/vehicle,1,0,1
Putnam,2019,Pedestrian/vehicle,3,0,3
Putnam,2019,Vehicle/vehicle,214,0,52
Putnam,2020,Cyclist/vehicle,1,0,0
Putnam,2020,Vehicle/vehicle,171,3,42
Putnam,2021,Pedestrian/vehicle,1,0,1
Putnam,2021,Vehicle/vehicle,208,0,53
Putnam,2022,Cyclist/vehicle,1,0,1
Putnam,2022,Pedestrian/vehicle,3,0,3
Putnam,2022,Vehicle/vehicle,216,0,41
Putnam,2023,Pedestrian/vehicle,1,0,1
Putnam,2023,Vehicle/vehicle,231,1,54
Putnam,2024,Pedestrian/vehicle,3,1,3
Putnam,2024,Vehicle/vehicle,230,0,50
Putnam,2025,Pedestrian/vehicle,2,0,2
Putnam,2025,Vehicle/vehicle,275,0,65
Redding,2015,Cyclist/vehicle,1,0,1
Redding,2015,Vehicle/vehicle,182,0,31
Redding,2016,Cyclist/vehicle,3,0,2
Redding,2016,Pedestrian/vehicle,1,0,0
Redding,2016,Vehicle/vehicle,199,0,32
Redding,2017,Cyclist/vehicle,1,0,1
Redding,2017,Vehicle/vehicle,167,0,32
Redding,2018,Vehicle/vehicle,182,0,26
Redding,2019,Vehicle/vehicle,201,0,41
Redding,2020,Vehicle/vehicle,125,0,23
Redding,2021,Pedestrian/vehicle,1,0,0
Redding,2021,Vehicle/vehicle,140,0,35
Redding,2022,Cyclist/vehicle,1,0,1
Redding,2022,Vehicle/vehicle,197,1,40
Redding,2023,Vehicle/vehicle,156,1,33
Redding,2024,Cyclist/vehicle,2,0,1
Redding,2024,Pedestrian/vehicle,2,0,1
Redding,2024,Vehicle/vehicle,170,0,37
Redding,2025,Vehicle/vehicle,195,0,31
Ridgefield,2015,Pedestrian/vehicle,4,0,3
Ridgefield,2015,Vehicle/vehicle,533,0,77
Ridgefield,2016,Pedestrian/vehicle,3,0,3
Ridgefield,2016,Vehicle/vehicle,468,0,71
Ridgefield,2017,Cyclist/vehicle,4,0,4
Ridgefield,2017,Pedestrian/vehicle,3,0,2
Ridgefield,2017,Vehicle/vehicle,502,0,78
Ridgefield,2018,Cyclist/vehicle,2,0,2
Ridgefield,2018,Pedestrian/vehicle,6,0,6
Ridgefield,2018,Vehicle/vehicle,513,0,84
Ridgefield,2019,Cyclist/vehicle,3,0,3
Ridgefield,2019,Pedestrian/vehicle,2,0,2
Ridgefield,2019,Vehicle/vehicle,419,0,57
Ridgefield,2020,Cyclist/vehicle,3,0,2
Ridgefield,2020,Pedestrian/vehicle,1,0,0
Ridgefield,2020,Vehicle/vehicle,287,2,46
Ridgefield,2021,Cyclist/vehicle,2,0,1
Ridgefield,2021,Pedestrian/vehicle,4,0,3
Ridgefield,2021,Vehicle/vehicle,384,2,63
Ridgefield,2022,Cyclist/vehicle,2,0,1
Ridgefield,2022,Pedestrian/vehicle,4,0,4
Ridgefield,2022,Vehicle/vehicle,408,0,70
Ridgefield,2023,Cyclist/vehicle,1,0,1
Ridgefield,2023,Pedestrian/vehicle,2,0,1
Ridgefield,2023,Vehicle/vehicle,402,1,73
Ridgefield,2024,Cyclist/vehicle,2,0,2
Ridgefield,2024,Pedestrian/vehicle,4,0,4
Ridgefield,2024,Vehicle/vehicle,428,2,85
Ridgefield,2025,Cyclist/vehicle,1,0,1
Ridgefield,2025,Pedestrian/vehicle,5,0,5
Ridgefield,2025,Vehicle/vehicle,379,0,76
Rocky Hill,2015,Cyclist/vehicle,1,0,1
Rocky Hill,2015,Vehicle/vehicle,586,0,142
Rocky Hill,2016,Cyclist/vehicle,1,0,1
Rocky Hill,2016,Pedestrian/vehicle,6,1,5
Rocky Hill,2016,Vehicle/vehicle,662,3,176
Rocky Hill,2017,Cyclist/vehicle,1,0,1
Rocky Hill,2017,Pedestrian/vehicle,8,0,8
Rocky Hill,2017,Vehicle/vehicle,641,3,173
Rocky Hill,2018,Pedestrian/vehicle,3,0,3
Rocky Hill,2018,Vehicle/vehicle,650,1,162
Rocky Hill,2019,Pedestrian/vehicle,5,0,4
Rocky Hill,2019,Vehicle/vehicle,651,2,171
Rocky Hill,2020,Cyclist/vehicle,2,0,2
Rocky Hill,2020,Pedestrian/vehicle,4,1,4
Rocky Hill,2020,Vehicle/vehicle,384,1,112
Rocky Hill,2021,Pedestrian/vehicle,4,0,4
Rocky Hill,2021,Vehicle/vehicle,498,1,101
Rocky Hill,2022,Cyclist/vehicle,1,0,1
Rocky Hill,2022,Vehicle/vehicle,511,1,128
Rocky Hill,2023,Cyclist/vehicle,2,0,2
Rocky Hill,2023,Pedestrian/vehicle,4,0,4
Rocky Hill,2023,Vehicle/vehicle,502,2,114
Rocky Hill,2024,Cyclist/vehicle,3,0,2
Rocky Hill,2024,Pedestrian/vehicle,3,0,2
Rocky Hill,2024,Vehicle/vehicle,554,4,126
Rocky Hill,2025,Cyclist/vehicle,5,0,4
Rocky Hill,2025,Pedestrian/vehicle,5,1,4
Rocky Hill,2025,Vehicle/vehicle,582,0,113
Roxbury,2015,Vehicle/vehicle,40,0,8
Roxbury,2016,Vehicle/vehicle,49,0,11
Roxbury,2017,Vehicle/vehicle,56,0,11
Roxbury,2018,Vehicle/vehicle,63,0,15
Roxbury,2019,Vehicle/vehicle,53,0,11
Roxbury,2020,Pedestrian/vehicle,1,0,1
Roxbury,2020,Vehicle/vehicle,38,0,16
Roxbury,2021,Vehicle/vehicle,54,2,16
Roxbury,2022,Vehicle/vehicle,45,0,16
Roxbury,2023,Cyclist/vehicle,2,0,2
Roxbury,2023,Vehicle/vehicle,38,0,10
Roxbury,2024,Vehicle/vehicle,48,0,16
Roxbury,2025,Vehicle/vehicle,36,0,5
Salem,2015,Cyclist/vehicle,2,0,0
Salem,2015,Vehicle/vehicle,78,0,22
Salem,2016,Vehicle/vehicle,79,0,18
Salem,2017,Pedestrian/vehicle,1,1,1
Salem,2017,Vehicle/vehicle,62,0,12
Salem,2018,Vehicle/vehicle,71,0,13
Salem,2019,Pedestrian/vehicle,1,0,1
Salem,2019,Vehicle/vehicle,63,1,20
Salem,2020,Pedestrian/vehicle,1,0,1
Salem,2020,Vehicle/vehicle,56,0,23
Salem,2021,Pedestrian/vehicle,1,1,1
Salem,2021,Vehicle/vehicle,60,0,23
Salem,2022,Pedestrian/vehicle,1,0,1
Salem,2022,Vehicle/vehicle,68,0,19
Salem,2023,Pedestrian/vehicle,2,1,2
Salem,2023,Vehicle/vehicle,69,1,20
Salem,2024,Vehicle/vehicle,72,1,19
Salem,2025,Vehicle/vehicle,67,0,18
Salisbury,2015,Pedestrian/vehicle,1,0,1
Salisbury,2015,Vehicle/vehicle,77,0,22
Salisbury,2016,Vehicle/vehicle,81,2,24
Salisbury,2017,Pedestrian/vehicle,4,1,4
Salisbury,2017,Vehicle/vehicle,78,0,20
Salisbury,2018,Cyclist/vehicle,1,0,0
Salisbury,2018,Pedestrian/vehicle,1,0,1
Salisbury,2018,Vehicle/vehicle,100,4,17
Salisbury,2019,Cyclist/vehicle,1,0,1
Salisbury,2019,Pedestrian/vehicle,1,0,1
Salisbury,2019,Vehicle/vehicle,63,0,15
Salisbury,2020,Cyclist/vehicle,1,0,1
Salisbury,2020,Vehicle/vehicle,68,0,9
Salisbury,2021,Pedestrian/vehicle,1,0,1
Salisbury,2021,Vehicle/vehicle,63,0,14
Salisbury,2022,Vehicle/vehicle,69,1,12
Salisbury,2023,Cyclist/vehicle,1,0,0
Salisbury,2023,Vehicle/vehicle,47,4,13
Salisbury,2024,Vehicle/vehicle,69,0,14
Salisbury,2025,Pedestrian/vehicle,2,0,2
Salisbury,2025,Vehicle/vehicle,86,0,18
Scotland,2015,Pedestrian/vehicle,1,0,1
Scotland,2015,Vehicle/vehicle,18,0,5
Scotland,2016,Vehicle/vehicle,9,0,4
Scotland,2017,Vehicle/vehicle,14,0,5
Scotland,2018,Pedestrian/vehicle,1,0,1
Scotland,2018,Vehicle/vehicle,27,0,12
Scotland,2019,Vehicle/vehicle,24,2,10
Scotland,2020,Vehicle/vehicle,16,0,6
Scotland,2021,Vehicle/vehicle,10,0,1
Scotland,2022,Vehicle/vehicle,10,1,2
Scotland,2023,Vehicle/vehicle,13,0,5
Scotland,2024,Vehicle/vehicle,24,0,5
Scotland,2025,Vehicle/vehicle,19,0,7
Seymour,2015,Pedestrian/vehicle,4,0,2
Seymour,2015,Vehicle/vehicle,327,0,71
Seymour,2016,Pedestrian/vehicle,1,0,0
Seymour,2016,Vehicle/vehicle,428,1,111
Seymour,2017,Cyclist/vehicle,2,0,2
Seymour,2017,Pedestrian/vehicle,1,0,1
Seymour,2017,Vehicle/vehicle,463,1,110
Seymour,2018,Cyclist/vehicle,2,0,1
Seymour,2018,Pedestrian/vehicle,1,0,1
Seymour,2018,Vehicle/vehicle,455,0,105
Seymour,2019,Pedestrian/vehicle,6,0,5
Seymour,2019,Vehicle/vehicle,441,1,94
Seymour,2020,Pedestrian/vehicle,5,0,5
Seymour,2020,Vehicle/vehicle,311,2,74
Seymour,2021,Cyclist/vehicle,1,0,1
Seymour,2021,Pedestrian/vehicle,3,1,3
Seymour,2021,Vehicle/vehicle,436,2,100
Seymour,2022,Pedestrian/vehicle,1,0,1
Seymour,2022,Vehicle/vehicle,419,1,78
Seymour,2023,Cyclist/vehicle,1,0,1
Seymour,2023,Pedestrian/vehicle,1,0,1
Seymour,2023,Vehicle/vehicle,423,2,92
Seymour,2024,Pedestrian/vehicle,1,0,1
Seymour,2024,Vehicle/vehicle,448,0,101
Seymour,2025,Cyclist/vehicle,2,0,1
Seymour,2025,Pedestrian/vehicle,6,0,6
Seymour,2025,Vehicle/vehicle,537,2,101
Sharon,2015,Vehicle/vehicle,50,0,15
Sharon,2016,Vehicle/vehicle,46,0,13
Sharon,2017,Vehicle/vehicle,51,0,12
Sharon,2018,Pedestrian/vehicle,1,0,1
Sharon,2018,Vehicle/vehicle,55,1,18
Sharon,2019,Pedestrian/vehicle,1,0,1
Sharon,2019,Vehicle/vehicle,49,1,12
Sharon,2020,Vehicle/vehicle,38,1,10
Sharon,2021,Vehicle/vehicle,51,1,14
Sharon,2022,Vehicle/vehicle,51,0,13
Sharon,2023,Vehicle/vehicle,49,0,15
Sharon,2024,Vehicle/vehicle,59,0,15
Sharon,2025,Pedestrian/vehicle,2,0,2
Sharon,2025,Vehicle/vehicle,66,1,9
Shelton,2015,Cyclist/vehicle,1,0,1
Shelton,2015,Pedestrian/vehicle,4,0,4
Shelton,2015,Vehicle/vehicle,961,6,215
Shelton,2016,Cyclist/vehicle,1,0,0
Shelton,2016,Pedestrian/vehicle,11,2,9
Shelton,2016,Vehicle/vehicle,932,4,233
Shelton,2017,Cyclist/vehicle,3,0,3
Shelton,2017,Pedestrian/vehicle,7,1,7
Shelton,2017,Vehicle/vehicle,979,2,205
Shelton,2018,Pedestrian/vehicle,2,0,2
Shelton,2018,Vehicle/vehicle,926,1,207
Shelton,2019,Cyclist/vehicle,2,0,1
Shelton,2019,Pedestrian/vehicle,7,0,7
Shelton,2019,Vehicle/vehicle,913,1,199
Shelton,2020,Cyclist/vehicle,1,0,1
Shelton,2020,Pedestrian/vehicle,5,0,4
Shelton,2020,Vehicle/vehicle,631,3,168
Shelton,2021,Cyclist/vehicle,2,0,2
Shelton,2021,Pedestrian/vehicle,1,0,1
Shelton,2021,Vehicle/vehicle,752,4,177
Shelton,2022,Pedestrian/vehicle,5,0,5
Shelton,2022,Vehicle/vehicle,750,3,170
Shelton,2023,Cyclist/vehicle,4,0,2
Shelton,2023,Pedestrian/vehicle,11,1,10
Shelton,2023,Vehicle/vehicle,886,5,215
Shelton,2024,Cyclist/vehicle,2,0,2
Shelton,2024,Pedestrian/vehicle,10,2,10
Shelton,2024,Vehicle/vehicle,984,4,244
Shelton,2025,Cyclist/vehicle,2,0,1
Shelton,2025,Pedestrian/vehicle,7,0,6
Shelton,2025,Vehicle/vehicle,989,3,243
Sherman,2015,Vehicle/vehicle,58,1,15
Sherman,2016,Pedestrian/vehicle,1,1,1
Sherman,2016,Vehicle/vehicle,45,0,12
Sherman,2017,Vehicle/vehicle,41,0,9
Sherman,2018,Vehicle/vehicle,49,0,14
Sherman,2019,Vehicle/vehicle,53,0,14
Sherman,2020,Vehicle/vehicle,33,0,11
Sherman,2021,Vehicle/vehicle,48,0,16
Sherman,2022,Cyclist/vehicle,1,0,1
Sherman,2022,Vehicle/vehicle,48,0,12
Sherman,2023,Vehicle/vehicle,42,0,12
Sherman,2024,Vehicle/vehicle,33,0,9
Sherman,2025,Vehicle/vehicle,39,0,12
Simsbury,2015,Pedestrian/vehicle,1,0,0
Simsbury,2015,Vehicle/vehicle,389,2,98
Simsbury,2016,Cyclist/vehicle,2,0,2
Simsbury,2016,Pedestrian/vehicle,3,0,3
Simsbury,2016,Vehicle/vehicle,422,1,97
Simsbury,2017,Vehicle/vehicle,400,1,78
Simsbury,2018,Cyclist/vehicle,4,0,4
Simsbury,2018,Pedestrian/vehicle,2,0,2
Simsbury,2018,Vehicle/vehicle,408,0,107
Simsbury,2019,Cyclist/vehicle,3,0,3
Simsbury,2019,Pedestrian/vehicle,6,0,5
Simsbury,2019,Vehicle/vehicle,381,1,76
Simsbury,2020,Cyclist/vehicle,1,0,1
Simsbury,2020,Pedestrian/vehicle,3,0,2
Simsbury,2020,Vehicle/vehicle,247,1,44
Simsbury,2021,Pedestrian/vehicle,1,0,1
Simsbury,2021,Vehicle/vehicle,299,1,70
Simsbury,2022,Cyclist/vehicle,1,0,1
Simsbury,2022,Pedestrian/vehicle,2,0,2
Simsbury,2022,Vehicle/vehicle,309,1,64
Simsbury,2023,Cyclist/vehicle,4,0,3
Simsbury,2023,Pedestrian/vehicle,3,1,3
Simsbury,2023,Vehicle/vehicle,312,0,59
Simsbury,2024,Cyclist/vehicle,3,0,2
Simsbury,2024,Pedestrian/vehicle,2,0,1
Simsbury,2024,Vehicle/vehicle,286,1,57
Simsbury,2025,Cyclist/vehicle,4,0,3
Simsbury,2025,Pedestrian/vehicle,2,0,2
Simsbury,2025,Vehicle/vehicle,296,1,65
Somers,2015,Cyclist/vehicle,2,0,2
Somers,2015,Pedestrian/vehicle,1,0,1
Somers,2015,Vehicle/vehicle,135,0,30
Somers,2016,Cyclist/vehicle,1,0,1
Somers,2016,Pedestrian/vehicle,1,1,1
Somers,2016,Vehicle/vehicle,119,1,32
Somers,2017,Pedestrian/vehicle,1,0,1
Somers,2017,Vehicle/vehicle,121,2,37
Somers,2018,Pedestrian/vehicle,1,0,1
Somers,2018,Vehicle/vehicle,110,0,22
Somers,2019,Vehicle/vehicle,125,0,41
Somers,2020,Cyclist/vehicle,1,0,0
Somers,2020,Pedestrian/vehicle,1,0,0
Somers,2020,Vehicle/vehicle,82,1,22
Somers,2021,Cyclist/vehicle,1,0,1
Somers,2021,Vehicle/vehicle,109,1,33
Somers,2022,Vehicle/vehicle,96,0,26
Somers,2023,Vehicle/vehicle,109,0,43
Somers,2024,Vehicle/vehicle,115,0,29
Somers,2025,Cyclist/vehicle,1,0,1
Somers,2025,Vehicle/vehicle,119,4,32
South Windsor,2015,Cyclist/vehicle,1,0,1
South Windsor,2015,Vehicle/vehicle,472,0,149
South Windsor,2016,Cyclist/vehicle,1,0,1
South Windsor,2016,Pedestrian/vehicle,8,0,8
South Windsor,2016,Vehicle/vehicle,465,0,144
South Windsor,2017,Pedestrian/vehicle,4,0,4
South Windsor,2017,Vehicle/vehicle,462,0,151
South Windsor,2018,Pedestrian/vehicle,3,0,3
South Windsor,2018,Vehicle/vehicle,431,0,134
South Windsor,2019,Pedestrian/vehicle,4,0,4
South Windsor,2019,Vehicle/vehicle,466,0,135
South Windsor,2020,Pedestrian/vehicle,3,0,3
South Windsor,2020,Vehicle/vehicle,338,1,103
South Windsor,2021,Cyclist/vehicle,4,0,4
South Windsor,2021,Pedestrian/vehicle,3,0,3
South Windsor,2021,Vehicle/vehicle,376,2,111
South Windsor,2022,Pedestrian/vehicle,3,0,3
South Windsor,2022,Vehicle/vehicle,434,3,126
South Windsor,2023,Cyclist/vehicle,3,0,3
South Windsor,2023,Pedestrian/vehicle,3,0,3
South Windsor,2023,Vehicle/vehicle,381,3,128
South Windsor,2024,Cyclist/vehicle,1,0,1
South Windsor,2024,Pedestrian/vehicle,4,0,3
South Windsor,2024,Vehicle/vehicle,437,0,125
South Windsor,2025,Cyclist/vehicle,3,0,3
South Windsor,2025,Pedestrian/vehicle,2,0,2
South Windsor,2025,Vehicle/vehicle,445,0,112
Southbury,2015,Cyclist/vehicle,1,0,1
Southbury,2015,Pedestrian/vehicle,1,0,1
Southbury,2015,Vehicle/vehicle,547,2,110
Southbury,2016,Pedestrian/vehicle,3,0,3
Southbury,2016,Vehicle/vehicle,462,5,104
Southbury,2017,Cyclist/vehicle,1,0,1
Southbury,2017,Pedestrian/vehicle,1,0,1
Southbury,2017,Vehicle/vehicle,485,0,101
Southbury,2018,Pedestrian/vehicle,1,0,1
Southbury,2018,Vehicle/vehicle,479,1,92
Southbury,2019,Cyclist/vehicle,2,0,2
Southbury,2019,Pedestrian/vehicle,1,0,1
Southbury,2019,Vehicle/vehicle,526,3,119
Southbury,2020,Pedestrian/vehicle,1,0,1
Southbury,2020,Vehicle/vehicle,355,1,76
Southbury,2021,Pedestrian/vehicle,3,2,3
Southbury,2021,Vehicle/vehicle,465,3,105
Southbury,2022,Cyclist/vehicle,1,0,1
Southbury,2022,Pedestrian/vehicle,2,1,1
Southbury,2022,Vehicle/vehicle,498,0,98
Southbury,2023,Cyclist/vehicle,1,0,1
Southbury,2023,Pedestrian/vehicle,4,0,3
Southbury,2023,Vehicle/vehicle,439,1,78
Southbury,2024,Pedestrian/vehicle,1,0,1
Southbury,2024,Vehicle/vehicle,471,1,97
Southbury,2025,Cyclist/vehicle,1,0,1
Southbury,2025,Pedestrian/vehicle,2,1,2
Southbury,2025,Vehicle/vehicle,493,3,89
Southington,2015,Cyclist/vehicle,2,0,2
Southington,2015,Pedestrian/vehicle,5,1,5
Southington,2015,Vehicle/vehicle,1008,3,232
Southington,2016,Cyclist/vehicle,6,0,6
Southington,2016,Pedestrian/vehicle,7,1,6
Southington,2016,Vehicle/vehicle,1144,4,275
Southington,2017,Cyclist/vehicle,3,0,2
Southington,2017,Pedestrian/vehicle,6,0,5
Southington,2017,Vehicle/vehicle,1246,2,300
Southington,2018,Cyclist/vehicle,3,0,2
Southington,2018,Pedestrian/vehicle,5,0,5
Southington,2018,Vehicle/vehicle,1189,2,294
Southington,2019,Cyclist/vehicle,6,0,5
Southington,2019,Pedestrian/vehicle,3,0,3
Southington,2019,Vehicle/vehicle,1201,1,275
Southington,2020,Cyclist/vehicle,4,0,4
Southington,2020,Pedestrian/vehicle,6,0,5
Southington,2020,Vehicle/vehicle,954,5,240
Southington,2021,Cyclist/vehicle,3,0,2
Southington,2021,Pedestrian/vehicle,9,1,8
Southington,2021,Vehicle/vehicle,1082,7,269
Southington,2022,Cyclist/vehicle,2,0,2
Southington,2022,Pedestrian/vehicle,11,1,9
Southington,2022,Vehicle/vehicle,1118,4,268
Southington,2023,Cyclist/vehicle,8,0,8
Southington,2023,Pedestrian/vehicle,7,1,7
Southington,2023,Vehicle/vehicle,1129,3,300
Southington,2024,Cyclist/vehicle,8,0,5
Southington,2024,Pedestrian/vehicle,6,1,6
Southington,2024,Vehicle/vehicle,1164,1,281
Southington,2025,Cyclist/vehicle,4,0,3
Southington,2025,Pedestrian/vehicle,9,1,6
Southington,2025,Vehicle/vehicle,1159,2,293
Sprague,2015,Vehicle/vehicle,34,0,8
Sprague,2016,Vehicle/vehicle,22,0,6
Sprague,2017,Vehicle/vehicle,29,1,5
Sprague,2018,Vehicle/vehicle,25,0,2
Sprague,2019,Pedestrian/vehicle,1,0,1
Sprague,2019,Vehicle/vehicle,32,2,11
Sprague,2020,Vehicle/vehicle,17,0,2
Sprague,2021,Cyclist/vehicle,1,0,1
Sprague,2021,Vehicle/vehicle,36,0,4
Sprague,2022,Vehicle/vehicle,26,0,8
Sprague,2023,Vehicle/vehicle,22,0,4
Sprague,2024,Vehicle/vehicle,23,0,7
Sprague,2025,Cyclist/vehicle,1,0,1
Sprague,2025,Vehicle/vehicle,30,0,6
Stafford,2015,Cyclist/vehicle,1,0,0
Stafford,2015,Pedestrian/vehicle,2,0,2
Stafford,2015,Vehicle/vehicle,148,0,34
Stafford,2016,Cyclist/vehicle,1,0,1
Stafford,2016,Vehicle/vehicle,144,2,37
Stafford,2017,Cyclist/vehicle,1,0,1
Stafford,2017,Pedestrian/vehicle,1,0,1
Stafford,2017,Vehicle/vehicle,162,1,48
Stafford,2018,Pedestrian/vehicle,1,0,1
Stafford,2018,Vehicle/vehicle,130,0,34
Stafford,2019,Pedestrian/vehicle,1,0,1
Stafford,2019,Vehicle/vehicle,147,0,42
Stafford,2020,Cyclist/vehicle,2,0,2
Stafford,2020,Pedestrian/vehicle,2,0,2
Stafford,2020,Vehicle/vehicle,106,0,19
Stafford,2021,Cyclist/vehicle,2,0,1
Stafford,2021,Pedestrian/vehicle,4,0,3
Stafford,2021,Vehicle/vehicle,126,0,38
Stafford,2022,Cyclist/vehicle,2,1,1
Stafford,2022,Pedestrian/vehicle,1,0,1
Stafford,2022,Vehicle/vehicle,135,3,33
Stafford,2023,Cyclist/vehicle,1,0,1
Stafford,2023,Pedestrian/vehicle,1,0,1
Stafford,2023,Vehicle/vehicle,124,1,37
Stafford,2024,Pedestrian/vehicle,1,0,1
Stafford,2024,Vehicle/vehicle,153,0,25
Stafford,2025,Pedestrian/vehicle,3,0,3
Stafford,2025,Vehicle/vehicle,146,0,26
Stamford,2015,Cyclist/vehicle,22,0,18
Stamford,2015,Pedestrian/vehicle,102,2,96
Stamford,2015,Vehicle/vehicle,5248,1,870
Stamford,2016,Cyclist/vehicle,17,1,16
Stamford,2016,Pedestrian/vehicle,125,3,121
Stamford,2016,Vehicle/vehicle,5306,1,869
Stamford,2017,Cyclist/vehicle,21,0,19
Stamford,2017,Pedestrian/vehicle,84,2,78
Stamford,2017,Vehicle/vehicle,4614,6,705
Stamford,2018,Cyclist/vehicle,13,0,10
Stamford,2018,Pedestrian/vehicle,95,2,92
Stamford,2018,Vehicle/vehicle,5061,4,809
Stamford,2019,Cyclist/vehicle,10,0,7
Stamford,2019,Pedestrian/vehicle,105,1,98
Stamford,2019,Vehicle/vehicle,4580,1,845
Stamford,2020,Cyclist/vehicle,22,1,16
Stamford,2020,Pedestrian/vehicle,75,1,71
Stamford,2020,Vehicle/vehicle,3331,1,589
Stamford,2021,Cyclist/vehicle,22,0,20
Stamford,2021,Pedestrian/vehicle,97,0,92
Stamford,2021,Vehicle/vehicle,4008,3,731
Stamford,2022,Cyclist/vehicle,15,0,14
Stamford,2022,Pedestrian/vehicle,106,4,101
Stamford,2022,Vehicle/vehicle,4074,5,731
Stamford,2023,Cyclist/vehicle,22,0,19
Stamford,2023,Pedestrian/vehicle,97,4,83
Stamford,2023,Vehicle/vehicle,3833,5,723
Stamford,2024,Cyclist/vehicle,15,0,14
Stamford,2024,Pedestrian/vehicle,96,1,87
Stamford,2024,Vehicle/vehicle,3854,5,714
Stamford,2025,Cyclist/vehicle,20,0,18
Stamford,2025,Pedestrian/vehicle,102,1,100
Stamford,2025,Vehicle/vehicle,3792,0,731
Sterling,2015,Vehicle/vehicle,34,0,12
Sterling,2016,Vehicle/vehicle,25,1,11
Sterling,2017,Vehicle/vehicle,30,0,12
Sterling,2018,Vehicle/vehicle,33,0,11
Sterling,2019,Vehicle/vehicle,27,1,9
Sterling,2020,Vehicle/vehicle,30,0,6
Sterling,2021,Vehicle/vehicle,24,0,9
Sterling,2022,Vehicle/vehicle,34,0,15
Sterling,2023,Vehicle/vehicle,40,0,11
Sterling,2024,Vehicle/vehicle,37,0,17
Sterling,2025,Pedestrian/vehicle,2,1,2
Sterling,2025,Vehicle/vehicle,47,1,16
Stonington,2015,Cyclist/vehicle,2,0,1
Stonington,2015,Pedestrian/vehicle,1,0,1
Stonington,2015,Vehicle/vehicle,482,2,85
Stonington,2016,Cyclist/vehicle,3,0,3
Stonington,2016,Pedestrian/vehicle,3,1,2
Stonington,2016,Vehicle/vehicle,500,0,115
Stonington,2017,Cyclist/vehicle,2,0,2
Stonington,2017,Pedestrian/vehicle,1,0,1
Stonington,2017,Vehicle/vehicle,513,2,113
Stonington,2018,Cyclist/vehicle,9,0,7
Stonington,2018,Pedestrian/vehicle,2,0,1
Stonington,2018,Vehicle/vehicle,500,1,101
Stonington,2019,Cyclist/vehicle,5,0,5
Stonington,2019,Pedestrian/vehicle,2,1,1
Stonington,2019,Vehicle/vehicle,456,1,108
Stonington,2020,Cyclist/vehicle,3,0,2
Stonington,2020,Pedestrian/vehicle,3,0,3
Stonington,2020,Vehicle/vehicle,306,1,78
Stonington,2021,Pedestrian/vehicle,1,0,1
Stonington,2021,Vehicle/vehicle,441,2,105
Stonington,2022,Pedestrian/vehicle,2,1,2
Stonington,2022,Vehicle/vehicle,449,5,107
Stonington,2023,Cyclist/vehicle,8,1,7
Stonington,2023,Pedestrian/vehicle,2,0,1
Stonington,2023,Vehicle/vehicle,385,1,91
Stonington,2024,Cyclist/vehicle,3,0,3
Stonington,2024,Pedestrian/vehicle,5,0,5
Stonington,2024,Vehicle/vehicle,471,1,93
Stonington,2025,Cyclist/vehicle,4,0,1
Stonington,2025,Pedestrian/vehicle,4,0,3
Stonington,2025,Vehicle/vehicle,495,1,86
Stratford,2015,Cyclist/vehicle,6,0,5
Stratford,2015,Pedestrian/vehicle,22,0,18
Stratford,2015,Vehicle/vehicle,1959,2,373
Stratford,2016,Cyclist/vehicle,4,0,3
Stratford,2016,Pedestrian/vehicle,17,0,16
Stratford,2016,Vehicle/vehicle,2105,5,403
Stratford,2017,Cyclist/vehicle,6,0,4
Stratford,2017,Pedestrian/vehicle,17,1,16
Stratford,2017,Vehicle/vehicle,2097,3,378
Stratford,2018,Cyclist/vehicle,2,0,1
Stratford,2018,Pedestrian/vehicle,20,0,18
Stratford,2018,Vehicle/vehicle,2006,3,383
Stratford,2019,Cyclist/vehicle,6,0,4
Stratford,2019,Pedestrian/vehicle,21,2,20
Stratford,2019,Vehicle/vehicle,1787,2,354
Stratford,2020,Cyclist/vehicle,7,0,5
Stratford,2020,Pedestrian/vehicle,14,1,14
Stratford,2020,Vehicle/vehicle,1273,2,314
Stratford,2021,Cyclist/vehicle,8,0,7
Stratford,2021,Pedestrian/vehicle,16,0,14
Stratford,2021,Vehicle/vehicle,1654,2,408
Stratford,2022,Cyclist/vehicle,6,0,5
Stratford,2022,Pedestrian/vehicle,14,0,12
Stratford,2022,Vehicle/vehicle,1678,3,386
Stratford,2023,Cyclist/vehicle,6,0,3
Stratford,2023,Pedestrian/vehicle,17,4,16
